track_name,track_artist,track_popularity,track_album_name,track_album_release_date,duration_ms
Mississippi Queen,Mountain,7,Super Hits,2000-06-29,150600
Welcome To The Jungle,Guns N' Roses,0,Greatest Hits (EU Version),2004-03-15,271867
Love Me Two Times - New Stereo Mix,The Doors,42,The Future Starts Here: The Essential Doors Hits,2008-01-28,195227
Cat Scratch Fever,Ted Nugent,19,The Very Best Of Ted Nugent,1991-02-11,216800
Fortunate Son,Creedence Clearwater Revival,10,More Creedence Gold,1973-01-01,138400
Motor City Madhouse - Edit,Ted Nugent,0,Lords Of Dogtown,2005,271133
Stormtroopin',Ted Nugent,0,Ted Nugent,1975,189627
Up Around The Bend,Creedence Clearwater Revival,0,Creedence Clearwater / Rock Legends (International Version),2007-11-05,163560
Susie Q - Single Version,Creedence Clearwater Revival,0,Creedence Covers The Classics,2009-01-01,273840
I Heard It Through The Grapevine - Single Version,Creedence Clearwater Revival,2,Creedence Covers The Classics,2009-01-01,231760
Where Eagles Dare - 1998 Remastered Version,Iron Maiden,2,Piece Of Mind (1998 Remastered Edition),1983-05-16,370333
Ten Thousand Fists,Disturbed,63,Ten Thousand Fists,2005-09-19,212040
Hail to the King,Avenged Sevenfold,49,Hail to the King,2013-07-16,304880
American Capitalist,Five Finger Death Punch,40,American Capitalist,2011-10-11,208440
Immortalized,Disturbed,53,Immortalized,2015-08-21,257836
Broken,Seether,61,Seether: 2002-2013,2013-01-01,258516
Battle Born,Five Finger Death Punch,55,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 2",2013-11-19,223766
Fake It,Seether,73,Finding Beauty In Negative Spaces (Bonus Track Version),2007-01-01,193893
Stricken,Disturbed,72,Ten Thousand Fists,2005-09-19,245227
House of the Rising Sun,Five Finger Death Punch,60,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 2",2013-11-19,247388
Remedy,Seether,69,Karma and Effect,2005-01-01,207213
The Vengeful One,Disturbed,65,Immortalized (Deluxe Edition),2015-08-15,252003
You,Five Finger Death Punch,51,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 1",2013-07-30,182316
I Stand Alone,Godsmack,67,Faceless,2003-04-08,246040
Bodies,Drowning Pool,72,Sinner,2001-01-01,201960
Jekyll and Hyde,Five Finger Death Punch,65,Got Your Six,2015-09-04,206903
Duality,Slipknot,76,Vol. 3: The Subliminal Verses,2004,252613
Wrong Side of Heaven,Five Finger Death Punch,67,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1",2013-07-26,271000
Coming Undone,Korn,71,See You On the Other Side,2005-12-06,199773
Remember Everything,Five Finger Death Punch,43,American Capitalist,2011-10-11,278813
B.Y.O.B.,System Of A Down,75,Mezmerize,2005-05-17,255467
Click Click Boom,Saliva,2,Every Six Seconds,2001-01-01,252400
Got Your Six,Five Finger Death Punch,56,Got Your Six (Deluxe),2015-09-04,178100
Hero,Skillet,72,Awake,2009-08-21,186813
I Am Machine,Three Days Grace,67,Human,2015-03-27,200147
The Devil in I,Slipknot,71,.5: The Gray Chapter (Special Edition),2014-10-15,342821
Cut the Cord,Shinedown,67,Threat to Survival,2015-09-18,224597
Walk,Pantera,72,Vulgar Display of Power,1992-02-21,315120
Falling Away from Me,Korn,69,Issues,1999-11-09,270920
State of My Head,Shinedown,66,Threat to Survival,2015-09-18,205653
Trenches,Pop Evil,59,Onyx,2013-05-14,217880
My Nemesis,Five Finger Death Punch,55,Got Your Six (Deluxe),2015-09-04,215872
Smooth Criminal,Alien Ant Farm,10,Anthology,2001-01-01,209267
Happy Song,Bring Me The Horizon,58,That's The Spirit (Track by Track Commentary),2015-09-04,239293
Open Your Eyes,Disturbed,55,Immortalized (Deluxe Edition),2015-08-15,237347
Black Honey,Thrice,46,Black Honey,2016-04-28,239451
Careless Whisper,Seether,53,Seether: 2002-2013,2013-01-01,297382
Bad Company,Five Finger Death Punch,69,War Is the Answer,2009-09-22,262440
Tears Don't Fall,Bullet For My Valentine,59,The Poison,2006-02-14,348387
Mudshovel,Staind,64,Dysfunction,1999-04-13,282093
Absolute Zero,Stone Sour,68,"House of Gold & Bones, Part 1",2012-10-17,229840
Sound of Madness,Shinedown,51,The Sound of Madness (Deluxe Edition),2008-06-24,233987
She Hates Me,Puddle Of Mudd,4,Come Clean,2001-01-01,216640
The Truth,Sevendust,33,All I See Is War,2018-05-11,221301
Tourniquet,Breaking Benjamin,59,Ember,2018-04-13,249467
Getting Away With Murder,Papa Roach,55,Getting Away With Murder,2004-01-01,191373
Throne,Bring Me The Horizon,68,That's The Spirit,2015-09-11,191520
Soldiers,Otherwise,0,Soldiers (Digital single),2012-03-05,241849
Dangerous,Shaman's Harvest,49,Smokin' Hearts & Broken Guns,2014-09-12,243120
Savior,Rise Against,70,Appeal To Reason,2008-01-01,242280
In Between,Beartooth,64,Disgusting,2014-06-10,213576
Bury Myself Alive,Downplay,31,Radiocalypse,2012-05-29,204547
Feel Invincible,Skillet,72,Unleashed,2016-08-05,229933
End Of Me,Ashes Remain,54,What I've Become,2011-08-23,170427
Reckless,JAXSON GAMBLE,48,Reckless,2017-08-25,196800
Angels Fall,Breaking Benjamin,2,Dark Before Dawn,2015-06-23,228867
In the Air Tonight,Nonpoint,59,Recoil (Explicit Content U.S. Version),2004-07-13,273067
Sweet Dreams (Are Made Of This),Marilyn Manson,54,Lest We Forget - The Best Of,2004-01-01,291440
Love Crime,My Darkest Days,27,Sick And Twisted Affair (Deluxe Edition),2012-01-01,178560
I'm Shipping Up To Boston,Dropkick Murphys,70,The Warrior's Code,2005-07-19,153600
Heavy Is the Head,Zac Brown Band,3,Heavy Is The Head,2015-03-07,239760
Comatose,Skillet,66,Comatose,2006-10-03,230427
Time of Dying,Three Days Grace,65,One-X,2006-06-25,186373
Vice Grip,Parkway Drive,59,Ire,2015-09-25,263587
Fallen Angel,Three Days Grace,63,Human,2015-03-27,186147
Gone Away,Five Finger Death Punch,65,A Decade of Destruction,2017-12-01,275213
Open My Eyes,Rival Sons,27,Great Western Valkyrie (Tour Edition),2015-10-16,235816
Duck And Run,3 Doors Down,0,The Better Life - Deluxe Edition,2007-01-01,230667
The Violence,Rise Against,62,Wolves,2017-06-09,228720
Surprise Surprise,Billy Talent,51,Dead Silence,2012-09-07,188607
My Demons,STARSET,70,Transmissions (Deluxe Version),2014,288036
Cradle To The Grave,Five Finger Death Punch,0,The Wrong Side Of Heaven And The Righteous Side Of Hell (Volume 2),2013-01-01,198040
Zombie,Bad Wolves,0,Disobey,2018-05-11,254805
Good Day To Die,Godsmack,47,The Oracle (Deluxe Edition),2010-01-01,235667
Face Everything And Rise,Papa Roach,54,F.E.A.R.,2015-01-27,190587
War of Change,Thousand Foot Krutch,63,The End Is Where We Begin,2012-04-17,231667
For You,Staind,53,Break the Cycle,2001-05-22,206200
Bring It,Trapt,51,Reborn,2013,219720
The Outsider,A Perfect Circle,63,Thirteenth Step,2003-01-01,246000
Here to Stay,Korn,0,Best Of,2011-10-21,270587
Aerials,System Of A Down,10,Toxicity,2001-01-01,235600
So Sick,Arythma,36,Life...Changing,2009-01-01,191987
"I""ll Take Rock",FknRock!,33,Hard.,2020-01-02,196875
TV Dinner,Scooped Up!,30,Hi-Tri [Sample],2019-10-10,115000
Stuck in My Head,Xuinn,9,Stuck in My Head,2019-10-31,186000
Lost 蛇,October Ends,50,Lost 蛇,2019-12-13,213830
Lucid Dreams,October Ends,38,Lucid Dreams,2018-10-05,187202
Medisin,SIXN,46,Medisin,2019-07-18,135115
Devil’s Den 鬼,October Ends,38,Devil’s Den 鬼,2019-07-17,217350
Devil's Den (Remix),Arva,40,Devil's Den (Remix),2019-05-12,157370
YOU & I,VRSTY,43,Blck Deluxe,2019-12-20,238835
Inner Hell,Auralist,26,Between the Devil and the Sea,2019-12-13,256000
Summiteer,Watch Out Stampede,45,Northern Lights,2019-12-13,191250
Pavement,Veridian,38,Pavement,2019-11-22,213281
Uni,Atlas,40,Uni,2019-11-15,217500
Emerge,The Hunting Project,33,I : The Hollowing,2019-11-08,252409
G X D S ?,LxngCat,37,G X D S ?,2019-01-18,169955
I Got It,Arva,33,I Got It,2019-06-25,134400
Beauty Queen,BLVK SWVN,39,Beauty Queen,2019-12-13,214384
From the Inside,October Ends,37,From the Inside,2017-12-07,178105
Kano Kalokeria,Kim,21,Kano Kalokeria,2016-05-30,191862
Find My Way,From Inside,19,Find My Way,2016-04-25,224207
Eléktron - Ao Vivo,Gear,24,Gear no Release Showlivre (Ao Vivo),2019-02-09,265695
I Take Everything I Can,Chris Blackburger,28,I Take Everything I Can,2019-10-13,241198
Empires,Coastlines,28,Empires,2019-10-31,217200
MisGuided,AvaGrace,34,The Witching Hours,2019-08-30,227663
Bad Guy,Critic City,25,Cliff Diver,2019-08-10,196572
We Built This City,Critic City,35,In the Silence There's a Sound,2019-11-02,292667
Recoiled,Critic City,36,In the Silence There's a Sound,2019-11-02,215520
Quid Pro Quo,Critic City,35,In the Silence There's a Sound,2019-11-02,219253
Out of Place,Rewave,33,Out of Place,2019-09-13,189032
Bangladesh,Cashetano la Merluza,27,Tecnoporno,2019-09-19,229000
Fugados del Blister,Cashetano la Merluza,29,Tecnoporno,2019-09-19,206000
Survivor's Guilt,The Fight Left Inside,21,Survivor's Guilt,2019-10-31,242625
Even Angels,Radio Free Universe,39,Even Angels,2019-09-06,232220
She's High Again,Radio Free Universe,40,She's High Again,2019-10-25,219337
Como Vos,LoNaranjaDeLaLuz,31,Los Temporales,2019-09-27,191583
Ita,Dyne Side,38,Ita,2018-07-27,246750
Exit Human,Dyne Side,30,Immigrant,2017-08-11,200620
Despite,Dyne Side,30,Immigrant,2017-08-11,244338
On the Line,Fever Feel,29,"Less Precious, Pt. III",2019-11-15,201267
Ramona,Fever Feel,30,"Less Precious, Pt. III",2019-11-15,164280
Success,Longfield & Super Skeleton,29,Success,2019-09-13,195612
Bubblegum,Longfield & Super Skeleton,30,Bubblegum,2019-03-01,186251
Walking Down The Road,JGS,36,Take One,2019-10-19,156087
I'll Always Be Your Fool,JGS,36,Take One,2019-10-19,203154
Hit or Miss,Winter Havens,39,Hit or Miss,2020-01-03,172000
Time,By Chance,35,Time,2019-10-09,239375
'Til the Cows Come Home,Lockeland,30,'Til the Cows Come Home,2019-03-08,199800
Drive,Lockeland,34,Drive,2019-08-30,203747
REALIZE,LEVEREVE,30,EA ME ASPEXIT,2018-11-17,236613
Running in Circles,Thomas Wescott,23,Running in Circles,2019-11-22,238080
Chance,Davide Cristofori,16,Chance,2019-11-28,142452
Countdown,KAY JAM,26,Kay Jam,2019-11-25,247225
Out of Sight,KAY JAM,21,Kay Jam,2019-11-25,213625
Picture,KAY JAM,25,Kay Jam,2019-11-25,270308
Strangers After,Flight Club,21,Recreational Love,2019-11-15,229603
Hard Luck,Flight Club,21,Recreational Love,2019-11-15,176687
This Is Living,Flight Club,21,Recreational Love,2019-11-15,201700
Drink,Bad Apples,23,Bad Apples,2019-09-14,254240
You're Never Gonna Like Me,Bad Apples,17,Bad Apples,2019-09-14,241667
Suicide (Gonna Make Its Call),Bad Apples,23,Bad Apples,2019-09-14,272920
Bloodstained,Abram Mahoney,33,Bloodstained,2019-02-09,200680
Like You,Abram Mahoney,32,Bloodstained,2019-02-09,230924
Demons,Louzada,29,The Z Files,2019-08-23,317519
All over the World,Louzada,29,The Z Files,2019-08-23,212246
Dreaming of You,Louzada,27,The Z Files,2019-08-23,222669
349,MINST,18,Det finns ingen ärlighet,2019-11-29,224496
Confessions,Before Us All,18,Deception,2019-09-27,225250
Insanity,Before Us All,20,Deception,2019-09-27,216214
Una Vez Más,La Suite,21,Vas a Reír,2019-04-12,210074
Naufragio,Guille Taranto,14,Guille Taranto,2018-10-29,243977
Ugly,Scoo8y Smack,21,Finally Broken,2019-03-08,145169
Gave 'em Love,Scoo8y Smack,21,Finally Broken,2019-03-08,171119
Teenagers,Scoo8y Smack,21,Finally Broken,2019-03-08,138898
Don't Surrender,Rewave,25,Don't Surrender,2019-12-11,173000
Unbreakable,Of Mice & Men,41,Unbreakable,2017-04-24,249507
Hate Me,DED,54,Mis-An-Thrope,2017-07-21,182191
Blood,Breaking Benjamin,3,Blood,2018-02-23,189120
Dream On,Blacktop Mojo,54,Burn the Ships,2017-03-10,265477
Harley,Letters from the Fire,24,Harley,2018-05-18,202750
Hallelujah,Shim,23,Hallelujah,2018-05-16,215788
Numb (Acoustic),The Veer Union,16,Numb (Acoustic),2018-07-06,198545
Hear Me Now (feat. DIAMANTE),Bad Wolves,61,Disobey,2018-05-11,219760
Paradise (What About Us?) [feat. Tarja],Within Temptation,0,Paradise (What About Us?) [Feat. Tarja],2013-10-01,321680
Lola Montez,Volbeat,57,Outlaw Gentlemen & Shady Ladies,2013-01-01,267680
Octane,Burnos,13,Octane,2013-09-17,238206
Sail,DevilDriver,50,Winter Kills,2013-08-27,246480
Getting Away With Murder,Papa Roach,38,To Be Loved: The Best Of Papa Roach (Edited Version),2010-01-01,190587
Stardust,Gemini Syndrome,38,Lux,2013-09-10,228728
Hail to the King,Avenged Sevenfold,75,Hail to the King,2013-08-23,305907
Shepherd of Fire,Avenged Sevenfold,68,Hail to the King,2013-08-23,323800
With Me Now,Blacklite District,0,With Me Now,2013-10-13,185227
Immortal,Eve To Adam,42,Locked & Loaded,2013-09-17,205145
House Of The Rising Sun,Five Finger Death Punch,1,The Wrong Side Of Heaven And The Righteous Side Of Hell (Volume 2),2013-01-01,247400
Let Me Go,Avril Lavigne,5,Avril Lavigne,2013-11-06,267973
Heaven Knows,The Pretty Reckless,0,Heaven Knows,2013-11-19,224827
Adrenalize,In This Moment,0,Blood (Re-Issue + Bonus),2013-06-03,255773
Strife,Trivium,59,Vengeance Falls (Special Edition),2013-10-08,269266
Whore,In This Moment,1,Blood,2012-08-13,245533
Blood,In This Moment,1,Blood,2012-08-13,207587
The Unforgiven II,Metallica,7,Reload,1997-11-18,396440
Strike Back,We As Human,45,We As Human,2011-06-21,194147
Tired,Stone Sour,56,"House of Gold & Bones, Part 1",2012-10-17,251840
Deal with the Devil,Pop Evil,53,Onyx,2013-05-14,201427
Light Up the Sky,Thousand Foot Krutch,44,The End Is Where We Begin,2012-04-17,239627
Mz. Hyde,Halestorm,49,The Strange Case of...,2012-04-03,202307
Always,Killswitch Engage,48,Disarm The Descent (Special Edition),2013-03-29,273053
What If I Was Nothing,All That Remains,0,A War You Cannot Win,2012-11-06,277360
Love the Way You Hate Me,Like A Storm,0,"Chaos Theory, Pt. 1.",2012-11-05,291480
One For the Money,Escape the Fate,0,Ungrateful (Deluxe),2013-05-14,199960
Courtesy Call,Thousand Foot Krutch,68,The End Is Where We Begin,2012-04-17,236907
No Surprise - Edit,Theory of a Deadman,39,Gasoline (Special Edition),2005-03-28,220093
Use Me,Hinder,45,Take It To The Limit,2008-01-01,229733
Temper Temper,Bullet For My Valentine,47,Temper Temper (Deluxe Version),2013-02-08,188867
Get Stoned,Hinder,60,Extreme Behavior,2005,218307
Tears Don't Fall,Bullet For My Valentine,59,The Poison (Deluxe Version),2007-06-12,348387
Riot,Three Days Grace,25,Life Starts Now,2009-11-27,208213
Die For You,Otherwise,0,True Love Never Dies,2012-05-21,191787
Die For You,Red,35,Release The Panic,2013-02-01,166667
Scars,Papa Roach,52,To Be Loved: The Best Of Papa Roach (Explicit Version),2010-01-01,208213
Mystify,Saving Abel,19,Crackin' the Safe,2013-08-06,218027
Dead But Rising,Volbeat,49,Outlaw Gentlemen & Shady Ladies,2013-01-01,214560
We Don't Belong,Black Veil Brides,37,Wretched and Divine: The Story Of The Wild Ones Ultimate Edition,2013-01-01,216400
Rise Up,Saliva,0,Rise Up - Single,2014-02-18,188225
Gunfight,Sick Puppies,22,Connect,2013-01-01,175693
Torn to Pieces,Pop Evil,59,Onyx,2013-05-14,196253
Call Me,In This Moment,0,Call Me,2009-07-03,197627
Die Trying,Art Of Dying,49,Vices And Virtues,2011-03-18,229560
What You Want,Evanescence,0,Evanescence,2011,221360
Feed The Machine,Red,43,Until We Have Faces,2011-02-01,310920
The Bleeding,Five Finger Death Punch,0,The Way Of The Fist,2007-07-31,268667
Take the Bullets Away (feat. Lacey Sturm),We As Human,47,We As Human,2011-06-21,211187
I Miss the Misery,Halestorm,59,The Strange Case of...,2012-04-03,183507
Nothing Left to Lose,Heaven's Basement,41,Filthy Empire (Explicit),2013-02-05,224160
The Fire,Rev Theory,33,Justice,2011,249333
Freak Like Me,Halestorm,44,The Strange Case of...,2012-04-03,218267
Try to Fight It,Shallow Side,0,Home Today,2012-04-06,195238
Narcissistic Cannibal (feat. Skrillex & Kill the Noise),Korn,60,The Path Of Totality (Special Edition),2011-11-30,190707
If Anything At All,Cathercist,0,The Untimely Death of Zack Sawyer,2011-09-01,227000
Electric Halo,Kyng,0,Electric Halo,2014-02-11,219467
Let the Sparks Fly,Thousand Foot Krutch,53,The End Is Where We Begin,2012-04-17,246760
Make Me Wanna Die,The Pretty Reckless,52,Light Me Up,2010-01-01,235653
Painkiller,Three Days Grace,0,Painkiller,2014-04-01,178853
Guilty All the Same (feat. Rakim),Linkin Park,34,Guilty All the Same (feat. Rakim),2014-03-07,355120
Criminal,Framing Hanley,18,Criminal,2014-03-18,219280
More Than This Ft Dan Chandler of Evans Blue,HeavensDust,30,The Sounds of Hope : The World Rocks for Japan,2014-03-10,225030
Cry,The Used,0,Imaginary Enemy,2014-04-01,210133
Break Down The Walls,Asking Alexandria,44,From Death To Destiny,2013-08-06,211439
Room To Breathe,You Me At Six,0,Cavalier Youth,2014-01-01,239027
Shoot to Thrill,Halestorm,46,ReAniMate 2.0: The CoVeRs eP,2013-10-15,307160
The Last One Alive,Demon Hunter,14,The Last One Alive,2014-04-08,265000
Fix Me,10 Years,58,Feeding The Wolves (Deluxe Version),2010-01-01,215840
This Is the Time (Ballast),Nothing More,0,This Is the Time (Ballast),2014-03-11,220413
Last Man Standing,Pop Evil,40,War Of Angels,2011-07-05,203640
Shatter Me Featuring Lzzy Hale,Lindsey Stirling,58,Shatter Me,2014-04-29,280800
Pittsburgh - No Intro,The Amity Affliction,33,Pittsburgh,2014-04-15,239127
Dangerous (Feat. Howard Jones),Within Temptation,0,Hydra,2014-02-04,293236
Drown,Theory of a Deadman,26,Drown,2014-04-22,221747
World On Fire,Slash,20,World On Fire,2014-06-13,271031
Hey Kid,Bad Seed Rising,23,Charm City,2014-04-15,210827
Say It,Evans Blue,0,evans|blue,2010-07-27,193720
Skeletons,Heartist,21,Skeletons,2014-04-29,213787
For Life (feat. Clint Lowery),3 Years Hollow,33,The Cracks,2014-02-10,204907
All Rise,Wovenwar,18,All Rise,2014-05-19,216933
Set Me on Fire,Flyleaf,0,Set Me on Fire,2014-07-15,219680
Somebody To Love - 2011 Mix,Queen,69,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,295733
Don't Stop Believing,Soul&Roll,33,Slow Journey,2014-06-20,280634
I Aint Missing You,Steve Pais,35,Power Ballads 80's 90's: Best Romantic Songs & Rock Ballads from the 80s 90s Music,2013-07-20,238760
Don't You Cry Tonight - Acoustic,Jim Seas,33,Love on Stage: 80's 90's Rock Ballads,2015-02-20,270000
The Unforgiven,Metallica,73,Metallica,1991-01-01,386493
Love Song,The Cure,3,Greatest Hits,2001-11-13,208000
Nothing's Gonna Stop Us Now,Tamara Perez,34,I've Loved & Want to Love,2016-06-20,261333
Never Tear Us Apart,INXS,59,INXS Remastered,2011-01-01,184587
Free Falling,Monica Lopez,30,Everything About the Silence,2014-06-20,279547
"Burning Heart - From ""Rocky IV"" Soundtrack",Survivor,50,The Essential Survivor,2014-10-24,230413
Can't Fight This Feeling,REO Speedwagon,3,Collections,2005,293093
Time After Time,Carla Tous,35,Power Ballads 80's 90's: Best Romantic Songs & Rock Ballads from the 80s 90s Music,2013-07-20,213800
Carrie,Europe,70,The Final Countdown (Expanded Edition),1986,272133
Every Rose Has Its Thorn - Acoustic,Jim Seas,31,Love on Stage: 80's 90's Rock Ballads,2015-02-20,255250
To Be With You,Mr. Big,6,Greatest Hits,2004-05-25,206973
Beth I Hear You Calling,Smoke Trio,29,You Are and Will Be Loved,2016-03-20,193200
Love Bites,Def Leppard,49,Viva! Hysteria (Original Soundtrack),2013-10-22,368120
Still Loving You,Scorpions,7,Love At First Sting (50th Anniversary Deluxe Edition),1984,388613
Think Twice,Lisa Gey,33,Power Ballads 80's 90's: Best Romantic Songs & Rock Ballads from the 80s 90s Music,2013-07-20,245813
Here I Go Again on My Own,Ken Clayton,29,"Hard Rock Music: Clásicos del Rock, Baladas Heavy, Música Rock Melódico Alternativo de los Años 60's 70's 80's",2014-10-20,252420
Without You,Mötley Crüe,14,Greatest Hits,1999-01-01,268827
When Doves Cry,Prince,70,Purple Rain,1984-06-25,352906
Heaven Isn't Too Far Away,Luck Wallace,29,"Hard Rock Music: Clásicos del Rock, Baladas Heavy, Música Rock Melódico Alternativo de los Años 60's 70's 80's",2014-10-20,240279
